created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Sun Nov 12 23:59:57 +0000 2023;1723853169514410272;"@officialinews_ Bersama pak ganjar indonesia maju";0;0;0;0;in;1556511882017513472;1723558741851709792;AlvSyd;https://twitter.com/AlvSyd/status/1723853169514410272
Sun Nov 12 23:59:54 +0000 2023;1723853156931764526;"@gus_dibyo Mantap kali nih ya yang selalu dihati rakyat ya cuma pak Ganjar seorang";0;0;0;0;in;1619252813493854208;1723685328501035327;tmedkv;https://twitter.com/tmedkv/status/1723853156931764526
Sun Nov 12 23:59:54 +0000 2023;1723853155417612376;"@gus_dibyo Percaya deh pak orang baik seperti pak Ganjar pasti tidak akan berjuang sendirian";0;0;0;0;in;1389158180790276099;1723685328501035327;CilikPenyiar;https://twitter.com/CilikPenyiar/status/1723853155417612376
Sun Nov 12 23:59:52 +0000 2023;1723853148035670114;"@kiki_daliyo Setuju..   Rembang Melawan  Saatnya kita bertindak untuk mengubah negeri ini menjadi lebih baik lagi. salah satunya dengan memilih pemimpin yang tepat di 2024 nanti.  Ganjar mahfud pilihan kita semua https://t.co/zdu1CL7rzY";0;0;0;0;in;1707104231168364544;1723657825698947368;YunaVridaa;https://twitter.com/YunaVridaa/status/1723853148035670114
Sun Nov 12 23:59:49 +0000 2023;1723853135620472965;"@Gus_Raharjo Ayo kita doakan semoga Ganjar Mahfud menang satu putaran";0;0;0;0;in;1702112854441394176;1723681071936799200;GanjarLagi_1;https://twitter.com/GanjarLagi_1/status/1723853135620472965
Sun Nov 12 23:59:43 +0000 2023;1723853108693131510;"@ganjarpranowo Memang Pak Ganjar adalah sosok orang baik sehingga banyak mencintai beliau";0;0;0;0;in;1683568703621722113;1723649027106132210;VioletteKa12267;https://twitter.com/VioletteKa12267/status/1723853108693131510
Sun Nov 12 23:59:32 +0000 2023;1723853064757752305;"@Nikmatul_Sg Begini amat ya orang gak mau bersaing secara sehat, sampai poster jadi sasaran. sabar ya pak ganjar";0;0;0;0;in;1701299319222181888;1723558368420446531;ristagita_;https://twitter.com/ristagita_/status/1723853064757752305
Sun Nov 12 23:59:29 +0000 2023;1723853050253562032;"@NgkongRoses Selalu ada cinta utk pak ganjar";0;1;1;1;in;4184979312;1723846953166066062;AntoniusCDN;https://twitter.com/AntoniusCDN/status/1723853050253562032
Sun Nov 12 23:59:26 +0000 2023;1723853035955540054;"@Nikmatul_Sg Pemimpin yg responsiiff, Ganjar Pranowo dengan sigap mengatasii permasalahan masyarakat secara efektif.";0;0;0;0;in;1697801953244499968;1723652144803553645;tasaneeuna;https://twitter.com/tasaneeuna/status/1723853035955540054
Sun Nov 12 23:59:13 +0000 2023;1723852982322962673;"@VIVAcoid Tetep pk ganjar noo";0;0;0;0;in;1691689756927877120;1723370776311865835;_caca93;https://twitter.com/_caca93/status/1723852982322962673
Sun Nov 12 23:59:06 +0000 2023;1723852955957547026;"@ganjarpranowo Doa kami rakyat Indonesia juga selalu menyertai pak Ganjar, semoga 2024 menang";0;0;0;0;in;603166721;1723649027106132210;scwreen;https://twitter.com/scwreen/status/1723852955957547026
Sun Nov 12 23:59:04 +0000 2023;1723852943592747441;"Ganjar Pranowo Safari Politik ke Tapanuli Utara, Tabur Benih Ikan dan Didoakan Jadi Presiden https://t.co/iwpX82aWyX";0;2;2;4;in;55507370;1723852943592747441;tvOneNews;https://twitter.com/tvOneNews/status/1723852943592747441
Sun Nov 12 23:59:01 +0000 2023;1723852931420565649;"@PDI_Perjuangan Sukses selalu pak Ganjar Mahfud";0;0;0;0;in;1692102987114807296;1723698350984470704;vyvlayno;https://twitter.com/vyvlayno/status/1723852931420565649
Sun Nov 12 23:58:58 +0000 2023;1723852921937551670;"@kiki_daliyo @ganjarpranowo Warga sangat senang ada Pak Ganjar di Medan";0;0;0;0;in;1713352988608417792;1723558504173371891;xowomo286092;https://twitter.com/xowomo286092/status/1723852921937551670
Sun Nov 12 23:58:58 +0000 2023;1723852920054272139;"@ToniSbyo @msaid_didu Yg menarik itu Amin gagal ke putran kedua ,trus PKs dan nasdem gabung ganjar🤐  Gw mau liat pak @msaid_didu mau keMana??😆😆  Dukung ganjar??";0;1;0;1;in;1642345189502222336;1723653521814564956;Papa_Brewook;https://twitter.com/Papa_Brewook/status/1723852920054272139
Sun Nov 12 23:58:53 +0000 2023;1723852898235478141;"@gus_dibyo Sambutan untuk Pak Ganjar dimana-mana selalu penuh anak-anak dan masyarakat biasa, semoga doa baik dikabulkan Pak Ganjar untuk RI1";0;0;0;0;in;1702112854441394176;1723685328501035327;GanjarLagi_1;https://twitter.com/GanjarLagi_1/status/1723852898235478141
Sun Nov 12 23:58:51 +0000 2023;1723852890975195609;"@Nikmatul_Sg Ganjar Pranowo trss memperjuangkann kesejahteraann rakyat Jawa Tengah melalui kebijakan dan aksi nyata.";0;0;0;0;in;1697584518356672512;1723652144803553645;Adaraadeliaa;https://twitter.com/Adaraadeliaa/status/1723852890975195609
Sun Nov 12 23:58:50 +0000 2023;1723852884700205273;"@anwarsupeno @soeyoto1 ganjar belok dari komitmen ikn ya karena dia skrg sudah jadi bagian dari oposisi itu sendiri.";0;0;0;0;in;1517184601780736012;1723669822905749811;EdyKiantolol;https://twitter.com/EdyKiantolol/status/1723852884700205273
Sun Nov 12 23:58:47 +0000 2023;1723852875296899485;"@gus_dibyo Biarkan juga mereka pakai alat negara gus, rakyat tetap memilih pak Ganjar Mahfud";0;0;0;0;in;1380697131317534722;1723685328501035327;kepalapening31;https://twitter.com/kepalapening31/status/1723852875296899485
Sun Nov 12 23:58:40 +0000 2023;1723852844238004367;"@Miduk17 pengen jd memberikan kaos2 ganjar buat pendukung dan calon pemikih ganjar, kali di sini ada yg punya kaos ganjar mahfud";0;1;0;0;in;853439664979451904;1723735020563583443;Relep715823;https://twitter.com/Relep715823/status/1723852844238004367
Sun Nov 12 23:58:39 +0000 2023;1723852841910173733;"@kiki_daliyo @ganjarpranowo mantep banget huhu semangat terus pak Ganjar";0;0;0;0;in;1631575388878168064;1723558504173371891;MaryMeaaa;https://twitter.com/MaryMeaaa/status/1723852841910173733
Sun Nov 12 23:58:36 +0000 2023;1723852828555567396;"@gus_dibyo kalo aku pak ganjar saja sudah pasti gada catut mencatut wkwk";0;0;0;0;in;1708483719844233216;1723589486473617857;HamkaSipal25921;https://twitter.com/HamkaSipal25921/status/1723852828555567396
Sun Nov 12 23:58:34 +0000 2023;1723852819097108836;"@Nikmatul_Sg Ganjar Pranowo, Gubernur Jawa Tengah, memimpin dngann teladan, menunjukkan integritas dan dedikasii yang tinggi terhadap pelayanan publikk";0;0;0;0;in;1695857765863071744;1723652144803553645;Ayyarabelv915;https://twitter.com/Ayyarabelv915/status/1723852819097108836
Sun Nov 12 23:58:22 +0000 2023;1723852770254508251;"@kiki_daliyo @ganjarpranowo Ini yang saya suka dari pak ganjar selalu memperhatikan masyarakat";0;0;0;0;in;1655399288518717441;1723558504173371891;ncicadidinding;https://twitter.com/ncicadidinding/status/1723852770254508251
Sun Nov 12 23:58:20 +0000 2023;1723852760460710233;"@kiki_daliyo @ganjarpranowo luar biasa banget sih pak ganjar selalu jadi yang terdepan buat rakyatnya";0;0;0;0;in;1631574847552888832;1723558504173371891;SaraSalll;https://twitter.com/SaraSalll/status/1723852760460710233
Sun Nov 12 23:58:17 +0000 2023;1723852748058148973;"@kiki_daliyo @ganjarpranowo Pak Ganjar, bukan hanya pemimpin, tapi juga sahabat sejati rakyat. Keberanian dan kesetiaannya terhadap kepentingan masyarakat menjadi ciri khas yang membuat kita bangga memiliki pemimpin sepertinya";0;0;0;0;in;1707977446497349632;1723558504173371891;YourloverLuffy;https://twitter.com/YourloverLuffy/status/1723852748058148973
Sun Nov 12 23:58:11 +0000 2023;1723852723890880860;"@ganjarpranowo . Dukungan yang diberikan oleh masyarakat Tapanuli kepada Pak Ganjar sungguh luar biasa. Terima kasih banyak atas cinta dan kepercayaan yang diberikan. Semoga kebersamaan ini terus menguatkan. 💪😊";0;0;0;0;in;1701435365486440448;1723649027106132210;Jinkimseok67804;https://twitter.com/Jinkimseok67804/status/1723852723890880860
Sun Nov 12 23:58:10 +0000 2023;1723852719440498814;"@detikcom Pak ganjar takut kalah ma bocah🤐";0;1;0;2;in;1601276407337799680;1723551191681192276;AdhyTzy;https://twitter.com/AdhyTzy/status/1723852719440498814
Sun Nov 12 23:58:03 +0000 2023;1723852691191877638;"@kiki_daliyo @ganjarpranowo Kehadiran pak Ganjar di tengah-tengah rakyat adalah sinergi antara pemimpin yang peduli dan sosok yang menginspirasi. Tak hanya di kantor, tapi di hati rakyat!";0;0;0;0;in;1210840618789851136;1723558504173371891;710_CS;https://twitter.com/710_CS/status/1723852691191877638
Sun Nov 12 23:58:01 +0000 2023;1723852679544259035;"Dewan Pembina Sahabat Ganjar Fahlesa Munabari Mengecam aksi pencopotan baliho Ganjar Mahfud oleh Satpol-PP yg terjadi di Pematang Siantar dan Bali baru-baru ini.  Yang dilakukan oleh Satpol-PP ini sangatlah tidak fair dan menciderai netralitas berpolitik para ASN  #SahabatGanjar https://t.co/6sdgfdKwXv";0;1;26;36;in;988386448402333696;1723852679544259035;Tuhasani;https://twitter.com/Tuhasani/status/1723852679544259035
Sun Nov 12 23:58:00 +0000 2023;1723852675211546927;"@kiki_daliyo @ganjarpranowo bener banget tuh pak ganjar garda terdepan untuk rakyatnya";0;0;0;0;in;1616446361867792385;1723558504173371891;Sanjuann3;https://twitter.com/Sanjuann3/status/1723852675211546927
Sun Nov 12 23:57:58 +0000 2023;1723852667548799477;"@kiki_daliyo @ganjarpranowo Pak ganjar dan bu atikoh pun gak canggung makan di emperan";0;0;0;0;in;1656224362242928643;1723558504173371891;Hazelnutpiyik;https://twitter.com/Hazelnutpiyik/status/1723852667548799477
Sun Nov 12 23:57:49 +0000 2023;1723852632689709110;"@kiki_daliyo @ganjarpranowo Pak Ganjar, teladan sejati! Keberadaan beliau selalu terasa dekat dengan rakyat, menjadi pahlawan yang selalu siap menjaga dan membela kepentingan mereka.";0;0;0;0;in;1687539836226514944;1723558504173371891;luvluvintheair;https://twitter.com/luvluvintheair/status/1723852632689709110
Sun Nov 12 23:57:42 +0000 2023;1723852599789810035;"@PDI_Perjuangan HALAH MUNAFIK KALAU @gibran_tweet KE GANJAR JUGA PASTI HATI NURANI KALIAN DIMATIKAN JUGA DAN PURA-PURA BUTA TULI SEKARANG KARENA GAK SESUAI KEMAUAN TERUS MULAI DEH SINETRON NANGIS-NANGISNYA BAWA2 HATI NURANI UNTUK NYARI SIMPATI";0;0;0;0;in;1343070832457748480;1723538712867516434;nuhe_gaming;https://twitter.com/nuhe_gaming/status/1723852599789810035
Sun Nov 12 23:57:41 +0000 2023;1723852598544093600;"@Nikmatul_Sg Takutkah sama dukungan rakyat untuk pak ganjar, sampe balihonya aja dicopot?";0;0;0;0;in;788450151719247872;1723558368420446531;zvpisbpqtcmru;https://twitter.com/zvpisbpqtcmru/status/1723852598544093600
Sun Nov 12 23:57:35 +0000 2023;1723852570144252174;"@Nikmatul_Sg Keterlibatan Ganjar Pranowo dlm dialogg antaragamaa menggambarkan komitmennya terhadap harmoni sosial.";0;0;0;0;in;1695858750580834304;1723652144803553645;aneishaberly;https://twitter.com/aneishaberly/status/1723852570144252174
Sun Nov 12 23:57:32 +0000 2023;1723852560786948442;"@kiki_daliyo @ganjarpranowo Pak ganjar sosok pemimpin yang akrab dengan rakyat";0;0;0;0;in;1662152804734042112;1723558504173371891;Aksumoto;https://twitter.com/Aksumoto/status/1723852560786948442
Sun Nov 12 23:57:28 +0000 2023;1723852541333782645;"Ga punya kemaluan klu msh maju 😂";0;1;2;1;in;1637841258231271424;1723852541333782645;Ganjar_Mahfud08;https://twitter.com/Ganjar_Mahfud08/status/1723852541333782645
Sun Nov 12 23:57:17 +0000 2023;1723852495590424994;"@Nikmatul_Sg Program pemberdayaan perempuan yg dicanangkan olehh Ganjar Pranowo memberikan kontribusii positif pada kesetaraan gender.";0;0;0;0;in;1695855919945670656;1723652144803553645;Arsyakayla18135;https://twitter.com/Arsyakayla18135/status/1723852495590424994
Sun Nov 12 23:57:16 +0000 2023;1723852490594984054;"@TomCruzz555 @Christi80876461 Sak Karepmu mencla mencle..  Rakyat sdh tau dan memilih Ganjar Mahfud MD @jokowi @gibran_tweet";0;1;1;2;in;1452411379940356099;1723829481138229416;arya_dhena;https://twitter.com/arya_dhena/status/1723852490594984054
Sun Nov 12 23:57:13 +0000 2023;1723852478603522529;"@ganjarpranowo Amiiiin semoga Pak Ganjar adalah sosok pemimpin yang diamanatkan oleh rakyat";0;0;0;0;in;1702112854441394176;1723649027106132210;GanjarLagi_1;https://twitter.com/GanjarLagi_1/status/1723852478603522529
Sun Nov 12 23:57:12 +0000 2023;1723852474707021853;"@kiki_daliyo @ganjarpranowo Dimanapun pak ganjar berkunjung selalu di sambut antusias. 🥰";0;0;0;0;in;1701299319222181888;1723558504173371891;ristagita_;https://twitter.com/ristagita_/status/1723852474707021853
Sun Nov 12 23:57:11 +0000 2023;1723852469820694680;"@gus_dibyo Catat nama influencer gak ngaruh. Pilihan saya mah tetep jatuh pada pk Ganjar dan pak Mahfud.";0;0;0;0;in;1684441250911637504;1723589486473617857;Wmotti16;https://twitter.com/Wmotti16/status/1723852469820694680
Sun Nov 12 23:57:01 +0000 2023;1723852429413032359;"@Nikmatul_Sg Ganjar Pranowo, dengan kebijakan distribusi manfaat ygg merata, menciptakan inklusi sosial yg lebihh baik.";0;0;0;0;in;1697800957944606720;1723652144803553645;vandatyas;https://twitter.com/vandatyas/status/1723852429413032359
Sun Nov 12 23:56:58 +0000 2023;1723852415001100694;"@_rakyatmerdeka @hansssolo Bismillah Ganjar - Mahfud MD layak dan pantas utk memimpin Indonesia tahun 2024 menuju Indonesia Emas, Indonesia Maju utk Rakyatnya dan demi utk anak cucu";0;0;0;0;in;1344616709546594305;1722439017537642554;hdn_rudy;https://twitter.com/hdn_rudy/status/1723852415001100694
Sun Nov 12 23:56:57 +0000 2023;1723852413608828952;"@Prihati_utami Keakraban warga ketemu pak Ganjar ngobrol santai dan canda tawa. Sosok pemimpin merakyat dan humble";0;0;0;0;in;143343199;1723554022374941076;Boyzneboyzone;https://twitter.com/Boyzneboyzone/status/1723852413608828952
Sun Nov 12 23:56:50 +0000 2023;1723852384818926042;"@gus_dibyo Tolong itu pegangin payung nya Pak Ganjar 😭";0;0;0;0;in;852156126049300481;1723685328501035327;cxckroach;https://twitter.com/cxckroach/status/1723852384818926042
Sun Nov 12 23:56:42 +0000 2023;1723852349809283344;"@ganjarpranowo Terima kasih kepada masyarakat Tapanuli yang begitu gigih mendukung Pak Ganjar. Dukungan ini sungguh luar biasa dan penuh cinta. Semoga kebersamaan ini terus membawa kebaikan bagi semua.";0;0;0;0;in;1701832009818296320;1723649027106132210;Elnatan707;https://twitter.com/Elnatan707/status/1723852349809283344
Sun Nov 12 23:56:40 +0000 2023;1723852341429027055;"@gus_dibyo yakin pak Ganjar pasti bisa dipercaya dan diandalkan";0;0;0;0;in;1704621370666299392;1723685328501035327;sainganmv;https://twitter.com/sainganmv/status/1723852341429027055
Sun Nov 12 23:56:39 +0000 2023;1723852338635399355;"@gus_dibyo Rakyat bersam aganjar, jadi itulah sumber kekuatan pak ganjar. kita kawal kemenangan ganjar mahfud yah.";0;0;0;0;in;1703080852123729920;1723685328501035327;rizkimelia_;https://twitter.com/rizkimelia_/status/1723852338635399355
Sun Nov 12 23:56:30 +0000 2023;1723852299854848351;"#sundayvibes #MAHALIMAxFusionFreedom2023 #ไบร์ทวิน #Yargi #ครูเจี๊ยบ";0;0;1;0;qht;1637841258231271424;1723852299854848351;Ganjar_Mahfud08;https://twitter.com/Ganjar_Mahfud08/status/1723852299854848351
Sun Nov 12 23:56:30 +0000 2023;1723852298169049407;"@gus_dibyo support all in untuk pak Ganjar untuk masa depan negeri yang cerah";0;0;0;0;in;1704621370666299392;1723685328501035327;sainganmv;https://twitter.com/sainganmv/status/1723852298169049407
Sun Nov 12 23:56:29 +0000 2023;1723852294347968567;"#almaja #أبوعبيدة #قمه_العار #nakitegec #crackers";0;0;0;0;qht;1637841258231271424;1723852294347968567;Ganjar_Mahfud08;https://twitter.com/Ganjar_Mahfud08/status/1723852294347968567
Sun Nov 12 23:56:29 +0000 2023;1723852294087651355;"@ganjarpranowo Pak Ganjar orangnya sangat sederhana ya, kedekatan dan kepeduliannya pada masyarakat juga sangat besar";0;0;0;0;in;1701460714878304256;1723557957701636480;Catallay1;https://twitter.com/Catallay1/status/1723852294087651355
Sun Nov 12 23:56:27 +0000 2023;1723852288324931990;"@Nikmatul_Sg Wadu kok baliho pak Ganjar dicopot semua ya?";0;0;0;0;in;772687165486538752;1723558368420446531;yqitymmutvfdm;https://twitter.com/yqitymmutvfdm/status/1723852288324931990
Sun Nov 12 23:56:25 +0000 2023;1723852277151052049;"@ganjarpranowo Doa kami semua selalu bersamamu, semangat Menuju kemenangan pak Ganjar";0;0;0;0;in;1689473334969602048;1723649027106132210;RiskaJesik8051;https://twitter.com/RiskaJesik8051/status/1723852277151052049
Sun Nov 12 23:56:15 +0000 2023;1723852235111866466;"@ganjarpranowo Wah pasti senang ya rumah nya bisa di inapi sm pa ganjar Pranowo";0;0;0;0;in;1684441250911637504;1723557957701636480;Wmotti16;https://twitter.com/Wmotti16/status/1723852235111866466
Sun Nov 12 23:56:13 +0000 2023;1723852227498922453;"@bawaslu_RI Perlawanan dari masyarakat di Batam ,, saat satpol PP dan bawaslu hanya mencabut Baliho Ganjar Mahfud di Batam 💪✊🇲🇨🇲🇨   Harus berkeadilan 👍🤟🇲🇨*  https://t.co/pUqOnulg1b";0;0;0;0;in;710265399498055681;1722938985180537118;blg_tamrin;https://twitter.com/blg_tamrin/status/1723852227498922453
Sun Nov 12 23:56:11 +0000 2023;1723852221102571839;"@Melihat_Indo @indahtamara36 Untungnya pak Ganjar sabar banget tu...dia percaya rakyat tau kebenaran nya";0;0;0;0;in;1509872825666260995;1723625937059938490;denisaolala;https://twitter.com/denisaolala/status/1723852221102571839
Sun Nov 12 23:56:05 +0000 2023;1723852193856622842;"@ganjarpranowo memang pak ganjar lah sosok yang selalu dengar keluh kesah rakyat";0;0;0;0;in;1616446732908523526;1723557957701636480;Kashaa32;https://twitter.com/Kashaa32/status/1723852193856622842
Sun Nov 12 23:56:02 +0000 2023;1723852180791398500;"@ganjarpranowo Pak Ganjar selalu meluangkan waktu untuk berkunjung ke ponpes di setiap wilayah yang beliau kunjungi";0;0;0;0;in;1703783315315310593;1723557957701636480;dejavu3030;https://twitter.com/dejavu3030/status/1723852180791398500
Sun Nov 12 23:56:01 +0000 2023;1723852176076792018;"Kenapa sekeluarga presiden rangkul orba  mencla mencle khianati rakyat  Khianati @PDI_Perjuangan";0;1;3;3;in;1637841258231271424;1723852176076792018;Ganjar_Mahfud08;https://twitter.com/Ganjar_Mahfud08/status/1723852176076792018
Sun Nov 12 23:55:56 +0000 2023;1723852155029778721;"@ganjarpranowo Wah, sungguh luar biasa dukungan yang diberikan oleh masyarakat Tapanuli kepada Pak Ganjar. Terima kasih banyak, semoga kebersamaan ini terus berlanjut dengan penuh cinta.";0;0;0;0;in;1701091642898518016;1723649027106132210;davis_stef13626;https://twitter.com/davis_stef13626/status/1723852155029778721
Sun Nov 12 23:55:53 +0000 2023;1723852144711709066;"@ganjarpranowo Solidaritas untuk saudara-saudara warga Desa Lau Bakeri! Dukung terus upaya baik ini bersama Pak Ganjar.";0;0;0;0;in;1687538607828201472;1723557957701636480;letjungcook997;https://twitter.com/letjungcook997/status/1723852144711709066
Sun Nov 12 23:55:42 +0000 2023;1723852096166854841;"@ganjarpranowo Pak Ganjar, semoga semakin banyak masyarakat yang terinspirasi untuk berkontribusi pada kemajuan Desa Lau Bakeri.";0;0;0;0;in;1665866561276760065;1723557957701636480;ytsayangku;https://twitter.com/ytsayangku/status/1723852096166854841
Sun Nov 12 23:55:31 +0000 2023;1723852052877447249;"@ganjarpranowo Penuh cinta sekali, untuk pak Ganjar pemimpin idolaku";0;0;0;0;in;1692548055185367040;1723649027106132210;RiskaCuteez;https://twitter.com/RiskaCuteez/status/1723852052877447249
Sun Nov 12 23:55:29 +0000 2023;1723852045005058249;"@gus_dibyo Seperti pribahasa bang, Anjing mengonggong khafilah berlalu saja. tetap rakyat bersama ganjar.";0;0;0;0;in;1703263101095968768;1723685328501035327;Sitiaulia11_;https://twitter.com/Sitiaulia11_/status/1723852045005058249
Sun Nov 12 23:55:23 +0000 2023;1723852020296118754;"@ganjarpranowo terimakasih pak ganjar sudah mendengar langsung keluhan rakyat";0;0;0;0;in;1631575388878168064;1723557957701636480;MaryMeaaa;https://twitter.com/MaryMeaaa/status/1723852020296118754
Sun Nov 12 23:55:21 +0000 2023;1723852010167152679;"@Melihat_Indo Jika aparat saja sudah berlaku tidak adil bagaimana mungkin kita percaya  Rembang Melawan";0;0;0;0;in;1702112854441394176;1723671639165120860;GanjarLagi_1;https://twitter.com/GanjarLagi_1/status/1723852010167152679
Sun Nov 12 23:55:18 +0000 2023;1723851999475577011;"@ganjarpranowo kita kawal pak Ganjar sampai ke istana, bersama pak ganjar mewujudkan mimpi bangsa.";0;0;0;0;in;1701299319222181888;1723557957701636480;ristagita_;https://twitter.com/ristagita_/status/1723851999475577011
Sun Nov 12 23:55:18 +0000 2023;1723851997148029306;"@ganjarpranowo Warga Desa Lau Bakeri, mari bersatu dan dukung Pak Ganjar untuk mencapai kebaikan bersama!";0;0;0;0;in;1064036834781458434;1723557957701636480;csoobinssi;https://twitter.com/csoobinssi/status/1723851997148029306
Sun Nov 12 23:55:06 +0000 2023;1723851948053393620;"@ganjarpranowo Pak Ganjar, semangat terus! Bersama, kita bisa wujudkan cita-cita baik dengan langkah-langkah yang baik❤️";0;0;0;0;in;1666758576776564737;1723557957701636480;syarioutlook;https://twitter.com/syarioutlook/status/1723851948053393620
Sun Nov 12 23:54:57 +0000 2023;1723851908165648432;"@kiki_daliyo @ganjarpranowo pokonya pak ganjar selalu dihati masyarakat🫰🫶";0;0;0;0;in;1705408090466910208;1723558504173371891;sakuranomotto;https://twitter.com/sakuranomotto/status/1723851908165648432
Sun Nov 12 23:54:56 +0000 2023;1723851903891578990;"@ganjarpranowo wes luar biasa bnaget sih ini mah pak ganjar";0;0;0;0;in;1631574847552888832;1723557957701636480;SaraSalll;https://twitter.com/SaraSalll/status/1723851903891578990
Sun Nov 12 23:54:53 +0000 2023;1723851891707408614;"@Anonymo02380092 @Bang_San77 @tvOneNews @KompasTV @Metro_TV @MataNajwa Ayo kalahkan bro... Koalisi Anies dan Ganjar buat kesepakatan. Siapa yang bisa maju ke putaran dua saling dukung.";0;0;0;0;in;2232083622;1723568807317577748;sarphanjamain1;https://twitter.com/sarphanjamain1/status/1723851891707408614
Sun Nov 12 23:54:52 +0000 2023;1723851887152189907;"@kiki_daliyo @ganjarpranowo Setiap langkahnya pak Ganjar selalu ada dukungan rakyat";0;0;0;0;in;770942404899643392;1723558504173371891;dwiAsmara_45;https://twitter.com/dwiAsmara_45/status/1723851887152189907
Sun Nov 12 23:54:51 +0000 2023;1723851883339509846;"@ganjarpranowo Alhamdulillah support dari sana sini untuk pak Ganjar, semangat pak";0;0;0;0;in;1688373975049789440;1723649027106132210;SisterZairis;https://twitter.com/SisterZairis/status/1723851883339509846
Sun Nov 12 23:54:46 +0000 2023;1723851863311917131;"@ganjarpranowo Doa terbaik juga untuk cita-cita dan niat baik njenengan pak Ganjar";0;0;0;0;in;1707750502975631360;1723557957701636480;giziwee4207;https://twitter.com/giziwee4207/status/1723851863311917131
Sun Nov 12 23:54:42 +0000 2023;1723851844978684319;"@ganjarpranowo Pasti menjadi kebanggan bagi warga yang rumahnya di singgahi pak Ganjar tuh";0;0;0;0;in;1701460595005108224;1723557957701636480;PriaSetia77;https://twitter.com/PriaSetia77/status/1723851844978684319
Sun Nov 12 23:54:37 +0000 2023;1723851825374535932;"@ganjarpranowo Bersama pak Ganjar Pranowo kita wujudkan Indonesia berdaulat.";0;0;0;2;in;1371566356093489152;1723649027106132210;arinuzula;https://twitter.com/arinuzula/status/1723851825374535932
Sun Nov 12 23:54:37 +0000 2023;1723851825185739240;"@ganjarpranowo ayo pak Ganjar wujudkan cita cita dengan cara yang terbaik";0;0;0;0;in;1616446361867792385;1723557957701636480;Sanjuann3;https://twitter.com/Sanjuann3/status/1723851825185739240
Sun Nov 12 23:54:26 +0000 2023;1723851777982742927;"@ganjarpranowo Terima kasih pada masyarakat orang Batak yang telah mendo'akan pa Ganjar.  Semoga terijabah";0;0;0;0;in;1709011479989809152;1723649027106132210;intake79;https://twitter.com/intake79/status/1723851777982742927
Sun Nov 12 23:54:24 +0000 2023;1723851772643655844;"@gus_dibyo Kayak pak Ganjar dong fokus ke rakyat. Terus berusaha memberikan yang terbaik untuk rakyat sudah terbuktii";0;0;0;0;in;1709453504102981632;1723589486473617857;Budakgelo816799;https://twitter.com/Budakgelo816799/status/1723851772643655844
Sun Nov 12 23:54:18 +0000 2023;1723851747905421455;"@VIVAcoid salut sih dengan para Srikandi Ganjar. sehat dan terus kawal pak Ganjar sampai menang nggih❤️❤️";0;0;0;0;in;1698341868126531584;1723614409615102077;QueenofSeok;https://twitter.com/QueenofSeok/status/1723851747905421455
Sun Nov 12 23:54:18 +0000 2023;1723851745690894560;"@kiki_daliyo @ganjarpranowo Pak Ganjar memang sosok pemimpin idaman rakyat";0;0;0;0;in;927403758912389121;1723558504173371891;4lcmmwmb3dxrw;https://twitter.com/4lcmmwmb3dxrw/status/1723851745690894560
Sun Nov 12 23:54:17 +0000 2023;1723851740791853544;"@gus_dibyo pak ganjar pantang pulang sebelum menang. semangat pakkk";0;0;0;0;in;1703073946034388992;1723685328501035327;arianiputri21_;https://twitter.com/arianiputri21_/status/1723851740791853544
Sun Nov 12 23:54:16 +0000 2023;1723851736077484543;"@Nikmatul_Sg Kalo punya putra pak lurah mah bebas dipasang gede2 giliran punya ganjar dicopot2 in  Keliatan banget kalo gak netral";0;0;0;0;in;1702534725293010944;1723558368420446531;Altaf331295;https://twitter.com/Altaf331295/status/1723851736077484543
Sun Nov 12 23:54:12 +0000 2023;1723851721326444823;"@Melihat_Indo Tak apaa masih banyak masyarakat mendukung ganjar, kita tau lawan kita bermain tak sehat";0;0;0;0;in;1702837460311343104;1723625937059938490;Nakimarta11;https://twitter.com/Nakimarta11/status/1723851721326444823
Sun Nov 12 23:54:11 +0000 2023;1723851716251287622;"@ganjarpranowo Pak ganjar begitu dekat dengan rakyat dengan cara yg sangat humble";0;0;0;0;in;358628275;1723557957701636480;MuhalifVH;https://twitter.com/MuhalifVH/status/1723851716251287622
Sun Nov 12 23:54:11 +0000 2023;1723851714749739446;"@ganjarpranowo semoga doa dari nenek Daniel Boru Simare membawa keberkahan untuk Pak Ganjar aamiin";0;0;0;0;in;1709012582798176256;1723649027106132210;iintoo7;https://twitter.com/iintoo7/status/1723851714749739446
Sun Nov 12 23:53:58 +0000 2023;1723851661662167426;"@ganjarpranowo Pilih pemimpin yang bisa dekat dengan rakyatnya. Bagaimana bisa untuk mensejahterakan rakyatnya jika tidak tau kondisi rakyatnya, pak ganjar memang pilihan terbaik.👏";0;0;0;0;in;1701275936845602816;1723557957701636480;pujiharnini;https://twitter.com/pujiharnini/status/1723851661662167426
Sun Nov 12 23:53:53 +0000 2023;1723851641844363626;"@ganjarpranowo Trimakasih opung untuk doa dan dukungan nya . Mudah2an oak ganjar bisa membuat negara ini bangkit secara utuh. Huku. Demokrasi dan ekonomi";0;0;0;0;in;1709040783083626496;1723649027106132210;Kelliy099;https://twitter.com/Kelliy099/status/1723851641844363626
